timestamp,x,y,z
2025-09-16T13:00:21.312,0.10534487664699554,0.17956513166427612,9.720458984375
2025-09-16T13:00:32.416,-1.3551181554794312,3.8331170082092285,8.226476669311523
2025-09-16T13:00:35.443,5.5329999923706055,4.644751071929932,5.978321552276611
2025-09-16T13:00:38.473,-0.2849099934101105,-1.7597382068634033,11.341333389282227
2025-09-16T13:00:41.516,2.9544448852539062,-0.2082955539226532,12.06198787689209
2025-09-16T13:00:44.563,2.499546527862549,-0.028730420395731926,9.550470352172852
2025-09-16T13:00:47.591,2.47560453414917,0.031124621629714966,9.435548782348633
2025-09-16T13:00:50.636,2.410961151123047,0.0,9.44752025604248
2025-09-16T13:00:53.672,2.6431987285614014,-0.3208230137825012,9.75397777557373
2025-09-16T13:00:56.703,2.6240451335906982,0.12689268589019775,9.385271072387695
2025-09-16T13:00:59.736,8.149862289428711,-3.4620156288146973,8.60236644744873
2025-09-16T13:01:02.776,0.1843535304069519,0.2298433631658554,9.916783332824707
2025-09-16T13:01:06.830,0.22026655077934265,0.17956513166427612,9.794678688049316
2025-09-16T13:01:09.851,0.18914192914962769,0.17717093229293823,9.775525093078613
2025-09-16T13:01:12.876,0.17477671802043915,0.16759411990642548,9.780313491821289
2025-09-16T13:01:15.746,0.20350714027881622,0.15322890877723694,9.763554573059082
2025-09-16T13:01:18.773,0.090979665517807,0.14604631066322327,9.75637149810791
2025-09-16T13:01:21.802,0.13168109953403473,0.22744916379451752,9.828198432922363
2025-09-16T13:01:24.811,0.2801215946674347,0.2106897532939911,9.730035781860352
2025-09-16T13:01:27.852,0.38307225704193115,0.21787235140800476,9.651026725769043
2025-09-16T13:01:30.867,0.22744916379451752,0.30885201692581177,9.880870819091797
2025-09-16T13:01:33.890,0.2082955539226532,0.16759411990642548,9.770736694335938
2025-09-16T13:01:39.962,0.19871874153614044,0.20350714027881622,9.727641105651855
2025-09-16T13:01:42.991,0.19632454216480255,0.16759411990642548,9.701305389404297
2025-09-16T13:01:46.027,0.21787235140800476,0.19153612852096558,9.713275909423828
2025-09-16T13:01:49.047,0.2106897532939911,0.17477671802043915,9.749189376831055
2025-09-16T13:01:52.075,0.2082955539226532,0.16998831927776337,9.720458984375
2025-09-16T13:01:55.078,0.20111294090747833,0.19871874153614044,9.703699111938477
2025-09-16T13:01:58.126,0.1867477297782898,0.181959331035614,9.734824180603027
2025-09-16T13:02:01.148,0.08619125932455063,0.2298433631658554,9.780313491821289
